customer_id,service_time,window_start,window_end,recipes
0,0.0,480,1260,DEPOT
1,5.09,720,840,Chicken & Greek Salad Pita Pockets
2,6.53,360,480,Pub-Style Shepherd's Pie
3,3.73,1200,1320,Creamy Chicken Pot Pie
4,7.5,840,960,Low-Lift Romesco Chicken & Garlic Herb Orzo
5,7.78,480,600,Organic Chicken & Creamy Lemon Zucchini Orzo
6,3.76,720,840,Sweet Potato & Bacon Quesadillas
7,5.22,1080,1200,BBQ Flatbreads & Chicken Sausage
8,9.79,240,360,Lemon Herb Salmon & Couscous
9,9.69,720,840,Firehouse Cheeseburgers
10,7.19,1200,1320,Figgy Balsamic Bavette Steak
11,5.72,1200,1320,Onion Crunch Organic Chicken
12,8.88,840,960,Shawarma Beef & Turmeric Rice Bowls
13,7.15,480,600,Pear & Walnut-Stuffed Chicken
14,5.29,360,480,Cheesy Buffalo Chicken Flatbreads
15,5.3,840,960,Crispy Korean-Style BBQ Mushroom Sandwiches
16,8.0,840,960,Figgy Balsamic Chicken
17,5.53,240,360,Sweet Potato & Bacon Quesadillas
18,7.63,600,720,Mexican-Spiced Chicken & Street Corn Rice Bowls
19,2.61,480,600,Sheet Pan Crunchy Organic Chicken
20,7.3,120,240,Smoky Mustard Chicken & Roasted Potatoes
21,6.83,840,960,Spicy Peruvian Bavette Steak
22,6.43,1320,1260,Sweet Potato & Pepper Quesadillas
23,6.46,600,720,Seared Salmon & Tomato-Dill Relish
24,3.73,120,240,Szechuan-Glazed Chicken & Jasmine Rice
25,2.32,1320,1260,Salmon with Lemon-Dill Sauce
26,6.61,480,600,Pub-Style Shepherd's Pie
27,8.21,480,120,Steak with Mushroom Cream Sauce
28,4.21,1320,1260,Sheet Pan Crunchy Organic Chicken
29,7.84,1080,1200,Mexican-Spiced Steak & Street Corn Rice Bowls
30,3.16,600,720,Argentinian Chicken
31,3.45,1320,1260,Firecracker Meatballs
32,8.64,960,1080,Curried Chicken & Roasted Sweet Potato Jumble
33,2.95,480,120,Zucchini Pomodoro Fusilli Bake
34,6.55,1200,1320,Dark Meat Chicken Quesadillas with Mango Salsa
35,5.88,1200,1320,Harvest Kale Salad with Shrimp
36,3.94,1080,1200,Smashed Black Bean & Beef Tostadas
37,7.34,1320,1260,Sweet & Smoky Chicken
38,9.42,1320,1260,Organic Chicken Milanese & Pesto Penne
39,6.65,240,360,Mexican-Spiced Shrimp & Street Corn Rice Bowls
40,7.43,1320,1260,Shawarma Beef & Turmeric Rice Bowls
41,2.8,720,840,Prep & Bake Cheesy Tomato Ravioli
42,5.02,360,480,Mexican-Spiced Steak & Street Corn Rice Bowls
43,2.97,960,1080,Lemon Herb Chicken & Artichoke-Celery Salad
44,6.85,240,360,Smoky Chipotle Beef Burrito Bowls
45,8.34,480,600,Silky Sicilian Penne with Shrimp
46,4.23,240,360,Silky Sicilian Penne with Shrimp
47,5.71,720,840,Cheesy Buffalo Chicken Flatbreads
48,6.3,480,600,Sweet Thai Chili Barramundi
49,4.68,960,1080,Curried Chicken & Roasted Sweet Potato Jumble
50,9.16,720,840,Savory Paprika Tilapia with Rice & Beans
51,3.31,120,240,Tex-Mex Chicken & Queso Rice Bowls
52,8.27,360,480,Grass-Fed Rib-Eye Agnolotti
53,7.37,960,1080,Greek Goddess Steak & Bulgur Bowls
54,3.98,1320,1260,Curried Chicken & Roasted Sweet Potato Jumble
55,7.35,120,240,Crispy Parmesan Chicken & Bacon Linguine
56,6.0,1080,1200,Low-Lift Al Pastor Beef & Brown Rice Bowls
