customer_id,service_time,window_start,window_end,recipes
0,0.0,480,1260,DEPOT
1,8.28,960,1260,Chicken with Cherry Pan Sauce
2,9.52,480,480,Chicken & Greek Salad Pita Pockets
3,6.53,960,1260,Pub-Style Shepherd's Pie
4,3.73,960,1260,Creamy Chicken Pot Pie
5,7.5,480,480,Low-Lift Romesco Chicken & Garlic Herb Orzo
6,7.78,480,480,Organic Chicken & Creamy Lemon Zucchini Orzo
7,3.76,960,1260,Sweet Potato & Bacon Quesadillas
8,5.22,480,960,BBQ Flatbreads & Chicken Sausage
9,9.79,960,1260,Lemon Herb Salmon & Couscous
10,9.69,960,1260,Firehouse Cheeseburgers
11,7.19,960,1260,Figgy Balsamic Bavette Steak
12,5.72,960,1260,Onion Crunch Organic Chicken
13,8.88,480,480,Shawarma Beef & Turmeric Rice Bowls
14,7.15,960,1260,Pear & Walnut-Stuffed Chicken
15,5.29,480,960,Cheesy Buffalo Chicken Flatbreads
16,5.3,480,480,Crispy Korean-Style BBQ Mushroom Sandwiches
17,8.0,480,960,Figgy Balsamic Chicken
18,5.53,480,960,Sweet Potato & Bacon Quesadillas
19,7.63,480,960,Mexican-Spiced Chicken & Street Corn Rice Bowls
20,2.61,480,960,Sheet Pan Crunchy Organic Chicken
21,7.3,480,480,Smoky Mustard Chicken & Roasted Potatoes
22,6.83,480,480,Spicy Peruvian Bavette Steak
23,6.43,480,960,Sweet Potato & Pepper Quesadillas
24,6.46,480,960,Seared Salmon & Tomato-Dill Relish
25,3.73,480,480,Szechuan-Glazed Chicken & Jasmine Rice
26,2.32,480,480,Salmon with Lemon-Dill Sauce
27,6.61,480,480,Pub-Style Shepherd's Pie
28,8.21,960,1260,Steak with Mushroom Cream Sauce
29,4.21,960,1260,Sheet Pan Crunchy Organic Chicken
30,7.84,960,1260,Mexican-Spiced Steak & Street Corn Rice Bowls
31,3.16,480,960,Argentinian Chicken
32,3.45,960,1260,Firecracker Meatballs
33,8.64,480,960,Curried Chicken & Roasted Sweet Potato Jumble
34,2.95,480,960,Zucchini Pomodoro Fusilli Bake
35,6.55,960,1260,Dark Meat Chicken Quesadillas with Mango Salsa
36,5.88,480,960,Harvest Kale Salad with Shrimp
37,3.94,960,1260,Smashed Black Bean & Beef Tostadas
38,7.34,960,1260,Sweet & Smoky Chicken
39,9.42,480,480,Organic Chicken Milanese & Pesto Penne
40,6.65,960,1260,Mexican-Spiced Shrimp & Street Corn Rice Bowls
41,7.43,480,480,Shawarma Beef & Turmeric Rice Bowls
42,2.8,960,1260,Prep & Bake Cheesy Tomato Ravioli
43,5.02,960,1260,Mexican-Spiced Steak & Street Corn Rice Bowls
44,2.97,480,480,Lemon Herb Chicken & Artichoke-Celery Salad
45,6.85,480,480,Smoky Chipotle Beef Burrito Bowls
46,8.34,960,1260,Silky Sicilian Penne with Shrimp
47,4.23,480,960,Silky Sicilian Penne with Shrimp
48,5.71,480,480,Cheesy Buffalo Chicken Flatbreads
49,6.3,480,960,Sweet Thai Chili Barramundi
50,4.68,480,960,Curried Chicken & Roasted Sweet Potato Jumble
