customer_id,service_time,window_start,window_end,recipes
0,0,0,1440,DEPOT
1,8.28,720,840,Chicken with Cherry Pan Sauce
2,9.52,360,480,Chicken & Greek Salad Pita Pockets
3,6.53,1200,1320,Pub-Style Shepherd's Pie
4,3.73,840,960,Creamy Chicken Pot Pie
5,7.5,480,600,Low-Lift Romesco Chicken & Garlic Herb Orzo
6,7.78,720,840,Organic Chicken & Creamy Lemon Zucchini Orzo
7,3.76,1080,1200,Sweet Potato & Bacon Quesadillas
8,5.22,240,360,BBQ Flatbreads & Chicken Sausage
9,9.79,720,840,Lemon Herb Salmon & Couscous
10,9.69,1200,1320,Firehouse Cheeseburgers
11,7.19,1200,1320,Figgy Balsamic Bavette Steak
12,5.72,840,960,Onion Crunch Organic Chicken
13,8.88,480,600,Shawarma Beef & Turmeric Rice Bowls
14,7.15,360,480,Pear & Walnut-Stuffed Chicken
15,5.29,840,960,Cheesy Buffalo Chicken Flatbreads
16,5.3,840,960,Crispy Korean-Style BBQ Mushroom Sandwiches
17,8,240,360,Figgy Balsamic Chicken
18,5.53,600,720,Sweet Potato & Bacon Quesadillas
19,7.63,480,600,Mexican-Spiced Chicken & Street Corn Rice Bowls
20,2.61,120,240,Sheet Pan Crunchy Organic Chicken
21,7.3,840,960,Smoky Mustard Chicken & Roasted Potatoes
22,6.83,1320,1440,Spicy Peruvian Bavette Steak
23,6.43,600,720,Sweet Potato & Pepper Quesadillas
24,6.46,120,240,Seared Salmon & Tomato-Dill Relish
25,3.73,1320,1440,Szechuan-Glazed Chicken & Jasmine Rice
26,2.32,480,600,Salmon with Lemon-Dill Sauce
27,6.61,0,120,Pub-Style Shepherd's Pie
28,8.21,1320,1440,Steak with Mushroom Cream Sauce
29,4.21,1080,1200,Sheet Pan Crunchy Organic Chicken
30,7.84,600,720,Mexican-Spiced Steak & Street Corn Rice Bowls
31,3.16,1320,1440,Argentinian Chicken
32,3.45,960,1080,Firecracker Meatballs
33,8.64,0,120,Curried Chicken & Roasted Sweet Potato Jumble
34,2.95,1200,1320,Zucchini Pomodoro Fusilli Bake
35,6.55,1200,1320,Dark Meat Chicken Quesadillas with Mango Salsa
36,5.88,1080,1200,Harvest Kale Salad with Shrimp
37,3.94,1320,1440,Smashed Black Bean & Beef Tostadas
38,7.34,1320,1440,Sweet & Smoky Chicken
39,9.42,240,360,Organic Chicken Milanese & Pesto Penne
40,6.65,1320,1440,Mexican-Spiced Shrimp & Street Corn Rice Bowls
41,7.43,720,840,Shawarma Beef & Turmeric Rice Bowls
42,2.8,360,480,Prep & Bake Cheesy Tomato Ravioli
43,5.02,960,1080,Mexican-Spiced Steak & Street Corn Rice Bowls
44,2.97,240,360,Lemon Herb Chicken & Artichoke-Celery Salad
45,6.85,480,600,Smoky Chipotle Beef Burrito Bowls
46,8.34,240,360,Silky Sicilian Penne with Shrimp
47,4.23,720,840,Silky Sicilian Penne with Shrimp
48,5.71,480,600,Cheesy Buffalo Chicken Flatbreads
49,6.3,960,1080,Sweet Thai Chili Barramundi
50,4.68,720,840,Curried Chicken & Roasted Sweet Potato Jumble
