customer_id,service_time,window_start,window_end,recipes
0,0.0,0,1440,DEPOT
1,9.76,0,720,Chicken Milanese & Creamy Pesto Fusilli
2,8.28,720,1440,Organic Chicken & Creamy Lemon Zucchini Orzo
3,9.47,0,720,Fried Chicken BLT Sandwiches
4,4.08,0,720,Shawarma-Spiced Beef & Rice Bowls
5,4.74,0,720,Crispy Parmesan Chicken & Bacon Linguine
6,3.45,720,1440,Cheesy Southwest Chicken & Kale Rice
7,9.2,0,720,Southwest Shrimp Tacos
8,7.44,0,720,Mexican-Spiced Salmon & Street Corn Rice Bowls
9,7.44,0,720,Prep & Bake Dijon Pecan Organic Chicken
10,5.73,720,1440,Coconut-Crusted Tilapia Sandwiches
11,9.31,0,720,Mexican-Spiced Chicken & Street Corn Rice Bowls
12,2.96,0,720,Crispy Parmesan Chicken & Bacon Linguine
13,5.6,0,720,One-Pan Cantina Shrimp Fajitas
14,3.8,0,720,BBQ Pineapple & Bacon Flatbreads
15,8.05,720,1440,Hainanese-Style Roasted Chicken & Rice
16,8.03,0,720,Firehouse Cheeseburgers
17,7.1,720,1440,BBQ Pineapple & Chicken Flatbreads
18,5.59,720,1440,Szechuan-Glazed Rib-Eye & Jasmine Rice
19,3.49,720,1440,Butternut Agnolotti in Brown Butter & Parmesan
20,5.5,0,720,"Warm Lentil, Carrot & Feta Salad"
21,8.07,720,1440,Shawarma Turkey & Turmeric Rice Bowls
22,8.18,0,720,Silky Sicilian Penne with Shrimp
23,9.13,720,1440,Zucchini Pomodoro Fusilli Bake
24,3.5,720,1440,Smashed Black Bean & Chicken Tostadas
25,9.78,720,1440,Mexican-Spiced Steak & Street Corn Rice Bowls
26,5.59,720,1440,"Sweet Soy Chicken, Mushroom & Snow Pea Stir-Fry"
27,2.68,720,1440,Smoky Chipotle Beef Burrito Bowls
28,8.01,720,1440,Cheesy Buffalo Chicken & Mashed Potato Bake
29,9.34,720,1440,Spicy Peruvian Steak
30,5.54,720,1440,Silky Sicilian Penne & Sirloin Steak
31,5.06,0,720,Air Fryer Cajun Organic Chicken Sandos
32,7.3,0,720,Szechuan Pork Noodle Stir-Fry
33,6.76,720,1440,Lemon Herb Organic Chicken & Couscous
34,6.03,720,1440,Zucchini & Beef Pomodoro Penne Bake
35,9.8,720,1440,Crispy Tofu Sesame Lo Mein
36,3.38,0,720,Prep & Bake Cheesy Tomato Ravioli
37,3.33,720,1440,Figgy Balsamic Bavette Steak
38,3.54,0,720,Butternut Agnolotti in Brown Butter & Parmesan
39,9.99,0,720,Silky Sicilian Gluten-Free Fresh Fusilli
40,9.17,0,720,Butternut Agnolotti in Brown Butter & Parmesan
41,6.98,0,720,One-Pan French Onion & Trout Orzotto
42,2.58,0,720,BBQ Pineapple & Chicken Flatbreads
43,3.4,720,1440,Fig & Bacon Chicken Lettuce Wraps
44,7.05,720,1440,Paprika Chicken with Sweet Potato Jumble
45,5.99,720,1440,Prep & Bake Dijon Pecan Organic Chicken
46,2.23,720,1440,Steak with Mushroom Cream Sauce
47,2.03,720,1440,Cheesy Buffalo Chicken Flatbreads
48,5.83,0,720,Super-Quick Chicken Spring Rolls & Mediterranean Salad
49,7.98,720,1440,Coconut-Crusted Tilapia Sandwiches
50,5.51,720,1440,Seared Salmon & Tomato-Dill Relish
51,3.21,0,720,Shawarma Dark Meat Chicken & Turmeric Rice Bowls
52,9.87,720,1440,Melty Double Red Pepper & Bacon Panini
53,4.37,0,720,Steak & Edamame Stir-Fry
