customer_id,service_time,window_start,window_end,recipes
0,0.0,0,1440,DEPOT
1,5.09,360,420,Chicken & Greek Salad Pita Pockets
2,6.53,1140,1200,Pub-Style Shepherd's Pie
3,3.73,840,900,Creamy Chicken Pot Pie
4,7.5,600,660,Low-Lift Romesco Chicken & Garlic Herb Orzo
5,7.78,420,480,Organic Chicken & Creamy Lemon Zucchini Orzo
6,3.76,1200,1260,Sweet Potato & Bacon Quesadillas
7,5.22,360,420,BBQ Flatbreads & Chicken Sausage
8,9.79,1080,1140,Lemon Herb Salmon & Couscous
9,9.69,1320,1380,Firehouse Cheeseburgers
10,7.19,600,660,Figgy Balsamic Bavette Steak
11,5.72,600,660,Onion Crunch Organic Chicken
12,8.88,1380,1440,Shawarma Beef & Turmeric Rice Bowls
13,7.15,1200,1260,Pear & Walnut-Stuffed Chicken
14,5.29,180,240,Cheesy Buffalo Chicken Flatbreads
15,5.3,420,480,Crispy Korean-Style BBQ Mushroom Sandwiches
16,8.0,1380,1440,Figgy Balsamic Chicken
17,5.53,120,180,Sweet Potato & Bacon Quesadillas
18,7.63,1260,1320,Mexican-Spiced Chicken & Street Corn Rice Bowls
19,2.61,1200,1260,Sheet Pan Crunchy Organic Chicken
20,7.3,60,120,Smoky Mustard Chicken & Roasted Potatoes
21,6.83,1380,1440,Spicy Peruvian Bavette Steak
22,6.43,660,720,Sweet Potato & Pepper Quesadillas
23,6.46,300,360,Seared Salmon & Tomato-Dill Relish
24,3.73,60,120,Szechuan-Glazed Chicken & Jasmine Rice
25,2.32,1200,1260,Salmon with Lemon-Dill Sauce
26,6.61,0,60,Pub-Style Shepherd's Pie
27,8.21,660,720,Steak with Mushroom Cream Sauce
28,4.21,1260,1320,Sheet Pan Crunchy Organic Chicken
29,7.84,660,720,Mexican-Spiced Steak & Street Corn Rice Bowls
30,3.16,960,1020,Argentinian Chicken
31,3.45,540,600,Firecracker Meatballs
32,8.64,900,960,Curried Chicken & Roasted Sweet Potato Jumble
33,2.95,840,900,Zucchini Pomodoro Fusilli Bake
34,6.55,840,900,Dark Meat Chicken Quesadillas with Mango Salsa
35,5.88,1080,1140,Harvest Kale Salad with Shrimp
36,3.94,660,720,Smashed Black Bean & Beef Tostadas
37,7.34,1320,1380,Sweet & Smoky Chicken
38,9.42,1140,1200,Organic Chicken Milanese & Pesto Penne
39,6.65,120,180,Mexican-Spiced Shrimp & Street Corn Rice Bowls
40,7.43,240,300,Shawarma Beef & Turmeric Rice Bowls
41,2.8,1080,1140,Prep & Bake Cheesy Tomato Ravioli
42,5.02,360,420,Mexican-Spiced Steak & Street Corn Rice Bowls
43,2.97,1200,1260,Lemon Herb Chicken & Artichoke-Celery Salad
44,6.85,480,540,Smoky Chipotle Beef Burrito Bowls
45,8.34,360,420,Silky Sicilian Penne with Shrimp
46,4.23,1020,1080,Silky Sicilian Penne with Shrimp
47,5.71,180,240,Cheesy Buffalo Chicken Flatbreads
48,6.3,780,840,Sweet Thai Chili Barramundi
49,4.68,1020,1080,Curried Chicken & Roasted Sweet Potato Jumble
50,9.16,480,540,Savory Paprika Tilapia with Rice & Beans
51,3.31,1200,1260,Tex-Mex Chicken & Queso Rice Bowls
52,8.27,60,120,Grass-Fed Rib-Eye Agnolotti
53,7.37,1140,1200,Greek Goddess Steak & Bulgur Bowls
54,3.98,840,900,Curried Chicken & Roasted Sweet Potato Jumble
55,7.35,360,420,Crispy Parmesan Chicken & Bacon Linguine
56,6.0,660,720,Low-Lift Al Pastor Beef & Brown Rice Bowls
57,3.63,420,480,Coconut-Crusted Tilapia Sandwiches
58,2.52,840,900,Prep & Bake Dijon Pecan Organic Chicken
59,5.1,120,180,Savory Mushroom & Spinach Ramen
60,8.33,780,840,Harvest Kale Salad with Chicken
61,9.55,960,1020,One-Pan French Onion & Steak Orzotto
62,7.19,180,240,Mexican-Spiced Chicken & Street Corn Rice Bowls
63,6.81,1020,1080,Crispy Organic Chicken & Bacon Alfredo
64,4.32,420,480,Figgy Balsamic Chicken
65,8.03,180,240,"Sweet Soy Chicken, Mushroom & Snow Pea Stir-Fry"
66,9.05,60,120,Mushroom & Spinach Ramen with Turkey
67,5.51,300,360,Smashed Black Bean & Beef Tostadas
68,7.84,1260,1320,Mexican-Spiced Chicken & Street Corn Rice Bowls
69,5.51,540,600,Zucchini Pomodoro Fusilli Bake
70,2.08,180,240,Chicken with Cherry Pan Sauce
71,5.61,1260,1320,Creamy Chicken Pot Pie
72,7.16,1020,1080,Smoky Mustard Chicken & Roasted Potatoes
73,7.2,660,720,Pan-Seared Chicken & Rosemary Potatoes
74,3.8,60,120,Cheesy Southwest Chicken & Kale Rice
75,6.05,540,600,Southwest Shrimp Tacos
76,4.4,180,240,Air Fryer Cajun Organic Chicken Sandos
77,9.11,780,840,Shawarma-Spiced Beef & Rice Bowls
78,3.97,900,960,BBQ Pineapple & Shrimp Flatbreads
79,6.05,840,900,Cheesy Prosciutto Organic Chicken Rollatini
80,7.7,420,480,Jalapeño Popper Grilled Cheese with Bacon Jam
81,9.88,780,840,Chicken & Edamame Stir-Fry
82,2.96,1320,1380,Barramundi with Lemon-Dill Sauce
83,2.64,420,480,Pear & Walnut-Stuffed Chicken
84,3.4,1200,1260,Sirloin Steak Salad & Red Pepper Dressing
85,4.34,900,960,Dark Meat Chicken Quesadillas with Mango Salsa
86,2.5,720,780,Zucchini Pomodoro Penne Bake
87,8.05,1020,1080,One-Pan French Onion & Steak Orzotto
88,4.62,840,900,Grass-Fed Rib-Eye Agnolotti
89,6.99,1200,1260,Shawarma Beef & Turmeric Rice Bowls
90,8.49,1380,1440,Cheesy Bacon Jam-Stuffed Chicken
91,8.07,720,780,Argentinian Bavette Steak
92,7.07,480,540,Silky Sicilian Penne with Shrimp
93,8.65,840,900,Figgy Balsamic Chicken
94,8.57,720,780,Sweet & Spicy Beef Fried Rice
95,2.65,0,60,Baked Old Bay Scallop & Shrimp Gratins
96,4.02,360,420,Chicken & Greek Salad Pita Pockets
97,3.27,480,540,Herbed Chicken & Creamy Lemon Zucchini Orzo
98,8.02,1380,1440,Pub-Style Shepherd's Pie
99,8.28,0,60,Shawarma Dark Meat Chicken & Turmeric Rice Bowls
100,9.89,660,720,Sweet Thai Chili Barramundi
101,4.14,420,480,Silky Sicilian Penne with Chicken Sausage
102,7.72,1380,1440,Mexican-Spiced Salmon & Street Corn Rice Bowls
103,9.55,600,660,Lemon Herb Organic Chicken & Couscous
104,8.94,1080,1140,Onion Crunch Chicken
105,5.11,960,1020,BBQ Pineapple & Shrimp Flatbreads
106,7.76,420,480,Harvest Kale Salad with Shrimp
107,3.04,120,180,Spicy Peruvian Steak
108,8.5,120,180,Sweet & Smoky Chicken
109,3.88,0,60,Harvest Kale Salad with Shrimp
110,3.12,240,300,One-Pan French Onion & Steak Orzotto
111,6.76,540,600,Sweet Thai Chili Barramundi
112,2.48,360,420,Shrimp & Greek Salad Pita Pockets
113,4.83,480,540,Salmon with Lemon-Dill Sauce
114,2.14,360,420,Figgy Balsamic Bavette Steak
115,8.71,480,540,Turkey Lomo Saltado
116,4.48,420,480,Sweet Soy Salmon & Chili Roasted Green Bean Bowls
117,4.25,660,720,Silky Sicilian Penne with Bacon
118,9.62,60,120,Mexican-Spiced Salmon & Street Corn Rice Bowls
119,7.72,0,60,Sesame Kimchi Fried Rice
120,5.58,900,960,Silky Sicilian Gluten-Free Fresh Fusilli
121,6.22,1320,1380,Spicy Peruvian Chicken
122,8.28,1320,1380,Zucchini & Beef Pomodoro Penne Bake
123,5.71,1380,1440,Smoky Chipotle Beef Burrito Bowls
124,3.12,240,300,Sweet & Smoky Pork Filet
125,2.41,120,180,Smashed Black Bean & Beef Tostadas
126,4.98,660,720,Szechuan-Glazed Chicken & Jasmine Rice
127,3.23,420,480,Seared Salmon & Kale Salad with Mango
128,7.25,1260,1320,Beef Flautas Supreme
129,3.75,120,180,Onion Crunch Organic Chicken
130,4.48,0,60,"Warm Lentil, Carrot & Feta Salad"
131,9.42,120,180,Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce
132,9.23,240,300,Pan-Seared Sirloin Steak & Rosemary Potatoes
133,3.79,840,900,Baked Old Bay Scallop & Shrimp Gratins
134,5.24,780,840,Shawarma Dark Meat Chicken & Turmeric Rice Bowls
135,9.57,120,180,Turkey Lomo Saltado
136,7.72,0,60,Cheesy BBQ Chicken Pizzas
137,7.91,240,300,Mexican-Spiced Shrimp & Street Corn Rice Bowls
138,8.43,1320,1380,Szechuan-Glazed Chicken & Jasmine Rice
139,8.85,780,840,Greek Goddess Shrimp & Bulgur Bowls
140,6.8,360,420,Peachy Gochujang Chicken Wraps
141,5.24,480,540,Smashed Black Bean Tostadas
142,2.08,840,900,Thyme-Crusted Salmon & Crème Fraîche Pan Sauce
143,6.71,840,900,Pan-Seared Chicken & Rosemary Potatoes
144,8.54,540,600,Prep & Bake Dijon Pecan Organic Chicken
145,9.8,720,780,Argentinian Chicken
146,7.52,1080,1140,Cheesy Southwest Chicken & Kale Rice
147,7.11,360,420,Mexican-Spiced Shrimp & Street Corn Rice Bowls
148,9.35,960,1020,Pub-Style Shepherd's Pie
149,8.2,1140,1200,Crispy Kickin' Cayenne Chicken Cutlets
150,6.85,180,240,Sweet & Smoky Ranch Steak
151,7.04,240,300,Thyme-Crusted Salmon & Crème Fraîche Pan Sauce
152,9.87,1320,1380,Shawarma-Spiced Chicken & Rice Bowls
153,7.72,360,420,Swicy Poke-Inspired Rainbow Trout Bowls
154,3.58,720,780,Smashed Black Bean Tostadas
155,6.7,840,900,Mushroom & Spinach Ramen with Turkey
156,7.34,600,660,"Warm Lentil, Carrot & Feta Salad"
157,3.15,180,240,Rib-Eye Steak & Creamy Mustard Sauce
158,9.21,720,780,Onion Crunch Organic Chicken
159,4.04,360,420,Chicken Chimichurri Grain Bowls
160,3.69,1080,1140,Crispy Parmesan Chicken & Bacon Linguine
161,5.21,1260,1320,Cheesy Southwest Chicken & Kale Rice
162,6.22,60,120,Lemon Herb Organic Chicken & Couscous
163,3.59,540,600,Chicken Sausage Pomodoro Penne Bake
164,9.2,720,780,BBQ Pineapple Flatbreads
165,4.76,1200,1260,Sweet Soy Salmon & Chili Roasted Green Bean Bowls
166,2.38,300,360,Crispy Parmesan Chicken & Bacon Linguine
167,5.22,660,720,Turkey Lomo Saltado
168,6.84,660,720,Silky Sicilian Gluten-Free Fresh Fusilli
169,8.99,1140,1200,Coconut-Crusted Tilapia Sandwiches
170,8.37,600,660,Seared Salmon & Lemon-Dijon Sauce
171,7.39,1320,1380,Shawarma Dark Meat Chicken & Turmeric Rice Bowls
172,7.4,360,420,Sirloin Steak Salad & Red Pepper Dressing
173,9.83,0,60,Crispy Chicken & Bacon Alfredo
174,4.36,0,60,Creamy Dill Ranch Steak
175,5.24,1140,1200,Curried Chicken & Roasted Sweet Potato Jumble
176,3.01,720,780,Sweet Soy Salmon & Chili Roasted Green Bean Bowls
