customer_id,service_time,window_start,window_end,recipes
0,0.0,0,1440,DEPOT
1,2.78,480,720,Sweet Soy Salmon & Chili Roasted Green Bean Bowls
2,3.4,960,1200,Figgy Balsamic Steak
3,2.96,480,720,Smoky Chipotle Turkey Burrito Bowls
4,7.57,480,720,Creamy Chicken Pot Pie
5,7.5,960,1200,Low-Lift Romesco Chicken & Garlic Herb Orzo
6,7.78,0,1440,Organic Chicken & Creamy Lemon Zucchini Orzo
7,3.76,480,720,Sweet Potato & Bacon Quesadillas
8,5.22,720,960,BBQ Flatbreads & Chicken Sausage
9,9.79,0,1440,Lemon Herb Salmon & Couscous
10,9.69,720,960,Firehouse Cheeseburgers
11,7.19,480,720,Figgy Balsamic Bavette Steak
12,5.72,0,1440,Onion Crunch Organic Chicken
13,8.88,720,960,Shawarma Beef & Turmeric Rice Bowls
14,7.15,0,1440,Pear & Walnut-Stuffed Chicken
15,5.29,720,960,Cheesy Buffalo Chicken Flatbreads
16,5.3,0,1440,Crispy Korean-Style BBQ Mushroom Sandwiches
17,8.0,960,1200,Figgy Balsamic Chicken
18,5.53,720,960,Sweet Potato & Bacon Quesadillas
19,7.63,960,1200,Mexican-Spiced Chicken & Street Corn Rice Bowls
20,2.61,720,960,Sheet Pan Crunchy Organic Chicken
21,7.3,480,720,Smoky Mustard Chicken & Roasted Potatoes
22,6.83,480,720,Spicy Peruvian Bavette Steak
23,6.43,0,1440,Sweet Potato & Pepper Quesadillas
24,6.46,480,720,Seared Salmon & Tomato-Dill Relish
25,3.73,720,960,Szechuan-Glazed Chicken & Jasmine Rice
26,2.32,960,1200,Salmon with Lemon-Dill Sauce
27,6.61,720,960,Pub-Style Shepherd's Pie
28,8.21,0,1440,Steak with Mushroom Cream Sauce
29,4.21,0,1440,Sheet Pan Crunchy Organic Chicken
30,7.84,960,1200,Mexican-Spiced Steak & Street Corn Rice Bowls
31,3.16,720,960,Argentinian Chicken
32,3.45,720,960,Firecracker Meatballs
33,8.64,960,1200,Curried Chicken & Roasted Sweet Potato Jumble
34,2.95,720,960,Zucchini Pomodoro Fusilli Bake
35,6.55,960,1200,Dark Meat Chicken Quesadillas with Mango Salsa
36,5.88,0,1440,Harvest Kale Salad with Shrimp
37,3.94,480,720,Smashed Black Bean & Beef Tostadas
38,7.34,0,1440,Sweet & Smoky Chicken
39,9.42,960,1200,Organic Chicken Milanese & Pesto Penne
40,6.65,960,1200,Mexican-Spiced Shrimp & Street Corn Rice Bowls
41,7.43,720,960,Shawarma Beef & Turmeric Rice Bowls
42,2.8,480,720,Prep & Bake Cheesy Tomato Ravioli
43,5.02,960,1200,Mexican-Spiced Steak & Street Corn Rice Bowls
44,2.97,0,1440,Lemon Herb Chicken & Artichoke-Celery Salad
45,6.85,480,720,Smoky Chipotle Beef Burrito Bowls
46,8.34,480,720,Silky Sicilian Penne with Shrimp
47,4.23,960,1200,Silky Sicilian Penne with Shrimp
48,5.71,480,720,Cheesy Buffalo Chicken Flatbreads
49,6.3,0,1440,Sweet Thai Chili Barramundi
50,4.68,960,1200,Curried Chicken & Roasted Sweet Potato Jumble
