customer_id,service_time,window_start,window_end,recipes
0,0.0,480,1260,DEPOT
1,3.89,720,960,Jalapeño Popper Grilled Cheese with Bacon Jam
2,6.58,480,1260,Mushroom & Spinach Ramen with Chicken|Shawarma-Spiced Chicken & Farro Bowls|Za'atar Feta & Chicken Pita Pockets
3,8.21,960,1200,Argentinian Bavette Steak|Fried Chicken BLT Sandwiches
4,3.93,960,1200,Red Curry Lo Mein Stir-Fry & Candied Peanuts
5,6.57,720,960,Gouda-Stuffed Pork Meatloaves
6,4.68,480,1260,Air Fryer Swicy Cajun Chicken Sandwiches
7,3.47,960,1200,Shawarma-Spiced Chicken & Rice Bowls
8,6.12,720,960,Crispy Korean-Style BBQ Mushroom Sandwiches
9,3.48,720,960,Lemon Herb Salmon & Couscous
10,5.63,480,1260,Mushroom & Spinach Ramen with Chicken
11,4.49,720,960,Szechuan-Glazed Rib-Eye & Jasmine Rice
12,8.81,960,1200,Creamy Chicken Pot Pie
13,6.12,960,1200,Steak Agnolotti in Brown Butter Sauce
14,9.6,480,1260,Soy-Ginger Beef Meatball Rice Bowls
15,3.47,960,1200,Greek Goddess Steak & Bulgur Bowls|Rainbow Trout Agnolotti|Blackened Half Chicken with Mango-Lime BBQ Sauce
16,7.12,720,960,Figgy Balsamic Bavette Steak
17,2.81,480,720,One-Pot Loaded Three-Bean Chicken Chili
18,5.19,720,960,One-Pan Cheesy Beef Tortilla Melts
19,7.33,480,720,Smashed Black Bean & Chicken Tostadas
20,5.85,720,960,Argentinian Chicken
21,8.26,480,1260,Creamy Dill Sirloin Steak|Crispy Organic Chicken & Bacon Alfredo|Shawarma Turkey & Turmeric Rice Bowls
22,8.55,480,720,Fried Chicken BLT Sandwiches|Silky Sicilian Penne with Bacon|Paprika Chicken with Sweet Potato Jumble
23,8.18,480,720,Creamy Chicken Pot Pie
24,6.61,480,720,Shrimp & Greek Salad Pita Pockets|Low-Lift Romesco Chicken & Garlic Herb Orzo
25,6.51,720,960,Cheesy Prosciutto Organic Chicken Rollatini
26,8.78,480,720,Smoky Chipotle Beef Burrito Bowls
27,9.52,480,1260,Shrimp Spaghetti with a Kick
28,4.7,480,1260,Seared Salmon & Kale Salad with Mango
29,5.22,480,720,Sweet & Spicy Beef Fried Rice
30,4.97,480,720,Super-Quick Chicken Spring Rolls & Mediterranean Salad|Crispy Parmesan Chicken & Bacon Linguine
31,5.36,480,720,Dijon Dill Chicken
32,4.51,960,1200,One-Pan French Onion & Trout Orzotto
33,3.88,480,720,Seared Salmon & Kale Salad with Mango|Harvest Kale & Roasted Brussels Salad
34,5.3,480,1260,Argentinian Bavette Steak
35,8.34,480,1260,Crispy Kickin' Cayenne Chicken Cutlets
36,8.78,960,1200,Chicken & Greek Salad Pita Pockets
37,5.9,720,960,One-Pan Cantina Shrimp Fajitas
38,8.97,480,720,Smoky Chipotle Beef Burrito Bowls|BBQ Flatbreads & Chicken Sausage
39,7.34,960,1200,Gouda-Stuffed Pork Meatloaves
40,8.25,960,1200,One-Pan Cantina Shrimp Fajitas
41,7.75,960,1200,Shrimp Spaghetti with a Kick
42,5.61,720,960,Smoky Chipotle Beef Burrito Bowls|Sweet Thai Chili Salmon
43,7.14,480,1260,Cheesy Buffalo Chicken & Mashed Potato Bake
44,9.2,960,1200,Air Fryer Cajun Chicken & Bacon Sandos
45,5.93,480,720,Soy-Ginger Beef Meatball Rice Bowls
46,4.77,480,720,Seared Salmon & Kale Salad with Mango
47,3.28,960,1200,One-Pan French Onion & Steak Orzotto|Crispy Organic Chicken & Bacon Alfredo
48,8.68,480,1260,One-Pot Loaded Three-Bean Chicken Chili
49,5.63,480,720,"Turkey, Sweet Potato & Pepper Quesadillas|Seared Salmon & Lemon-Dijon Sauce"
50,3.82,480,1260,Steak Salad & Tangy Red Pepper Vinaigrette
51,3.86,960,1200,Silky Sicilian Penne with Chicken Sausage
